1,2.0
1,2.0
1,2.0
1,2.0
257342601,2.0
263576371,2.0
274680377,2.0
261958615,2.0
246865899,2.0
225881630,2.0
223198193,2.0
213598322,2.0
210764422,2.0
206427889,2.0
222404177,2.0
220128483,2.0
224380033,2.0
234565778,2.0
240436420,2.0
248774048,2.0
261483278,2.0
266726800,2.0
281679135,2.0
315408165,2.0
330520272,2.0
351437446,2.0
360656951,2.0
379863674,2.0
364511780,2.0
361553325,2.0
372008108,2.0
386016357,2.0
384300270,2.0
383404721,2.0
387519794,2.0
392311512,2.0
391021312,2.0
378710328,2.0
375507778,2.0
382015756,2.0
389376025,2.0
388774680,2.0
395418349,2.0
393450351,2.0
398511911,2.0
399579399,2.0
398511911,2.0
400334442,2.0
400507153,2.0
399093129,2.0
401882896,2.0
401573992,2.0
408443271,2.0
407633029,2.0
403014457,2.0
400207706,2.0
405203751,2.0
407993000,2.0
409293720,2.0
411832031,2.0
415069987,2.0
416916729,2.0
416518549,2.0
408110851,2.0
411936968,2.0
416428203,2.0
419723373,2.0
426214076,2.0
429218836,2.0
435513564,2.0
442097675,2.0
450804514,2.0
454604490,2.0
466420568,2.0
478445194,2.0
483183306,2.0
491900065,2.0
495934855,2.0
497451347,2.0
497793320,2.0
488834736,2.0
490895267,2.0
490958034,2.0
481097818,2.0
480329065,2.0
473928603,2.0
466316974,2.0
451094585,2.0
446839185,2.0
424438795,2.0
409460246,2.0
389995725,2.0
366323072,2.0
343775334,2.0
334576902,2.0
317828599,2.0
292458427,2.0
284131421,2.0
273111988,2.0
266139313,2.0
252426013,2.0
239970707,2.0
233452424,2.0
224910913,2.0
218794263,2.0
206370860,2.0
205810885,2.0
200679373,2.0
193951224,2.0
192370635,2.0
191372215,2.0
198623855,2.0
201613281,2.0
208584680,2.0
215007168,2.0
225174087,2.0
240034105,2.0
242941742,2.0
252149248,2.0
259005641,2.0
266819781,2.0
274459605,2.0
279390784,2.0
309861282,2.0
316911674,2.0
343956842,2.0
361982599,2.0
385522770,2.0
391867388,2.0
384688655,2.0
385254284,2.0
390195885,2.0
402198991,2.0
391905037,2.0
393898221,2.0
397395153,2.0
406531427,2.0
401909150,2.0
396893330,2.0
396777486,2.0
404929712,2.0
412756958,2.0
99363644,2.0
1,2.0
